tc,call_volume,aht,service_level,art
2022-12-24 18:00:00.000,55,201.5,80,30
2022-12-24 18:15:00.000,58,189.5,80,30
2022-12-24 18:30:00.000,56,203.25,80,30
2022-12-24 18:45:00.000,46,195.75,80,30
2022-12-24 19:00:00.000,46,219.75,80,30
2022-12-24 19:15:00.000,38,189,80,30
2022-12-24 19:30:00.000,40,189.5,80,30
2022-12-24 19:45:00.000,35,177.25,80,30
2022-12-24 20:00:00.000,38,195,80,30
2022-12-24 20:15:00.000,32,211.25,80,30
2022-12-24 20:30:00.000,32,231,80,30
2022-12-24 20:45:00.000,27,217.75,80,30
2022-12-24 21:00:00.000,31,218.75,80,30
2022-12-24 21:15:00.000,24,179.25,80,30
2022-12-24 21:30:00.000,22,305.75,80,30
2022-12-24 21:45:00.000,19,184,80,30
2022-12-24 22:00:00.000,18,160.25,80,30
2022-12-24 22:15:00.000,18,176.25,80,30
2022-12-24 22:30:00.000,16,204.75,80,30
2022-12-24 22:45:00.000,15,175.25,80,30
2022-12-24 23:00:00.000,9,158.5,80,30
2022-12-24 23:15:00.000,10,124,80,30
2022-12-24 23:30:00.000,10,254.75,80,30
2022-12-24 23:45:00.000,9,191.25,80,30
2022-12-25 00:00:00.000,8,275.25,80,30
2022-12-25 00:15:00.000,7,247,80,30
2022-12-25 00:30:00.000,6,104.75,80,30
2022-12-25 00:45:00.000,7,217.5,80,30
2022-12-25 01:00:00.000,4,97.75,80,30
2022-12-25 01:15:00.000,3,91.5,80,30
2022-12-25 01:30:00.000,5,211.75,80,30
2022-12-25 01:45:00.000,7,101.5,80,30
2022-12-25 02:00:00.000,6,225.25,80,30
2022-12-25 02:15:00.000,6,197,80,30
2022-12-25 02:30:00.000,7,309.25,80,30
2022-12-25 02:45:00.000,7,207,80,30
2022-12-25 03:00:00.000,6,309.25,80,30
2022-12-25 03:15:00.000,7,167.25,80,30
2022-12-25 03:30:00.000,6,137,80,30
2022-12-25 03:45:00.000,6,158.25,80,30
2022-12-25 04:00:00.000,8,136.75,80,30
2022-12-25 04:15:00.000,12,137.5,80,30
2022-12-25 04:30:00.000,12,117.25,80,30
2022-12-25 04:45:00.000,10,148,80,30
2022-12-25 05:00:00.000,17,80.75,80,30
2022-12-25 05:15:00.000,13,135.25,80,30
2022-12-25 05:30:00.000,15,131.75,80,30
2022-12-25 05:45:00.000,15,142.25,80,30
2022-12-25 06:00:00.000,16,127,80,30
2022-12-25 06:15:00.000,23,179.25,80,30
2022-12-25 06:30:00.000,22,180.25,80,30
2022-12-25 06:45:00.000,24,173.25,80,30
2022-12-25 07:00:00.000,27,165.25,80,30
2022-12-25 07:15:00.000,30,145,80,30
2022-12-25 07:30:00.000,35,178.75,80,30
2022-12-25 07:45:00.000,36,178.75,80,30
2022-12-25 08:00:00.000,42,177.25,80,30
2022-12-25 08:15:00.000,39,185.25,80,30
2022-12-25 08:30:00.000,44,200.25,80,30
2022-12-25 08:45:00.000,48,199.5,80,30
2022-12-25 09:00:00.000,58,192.75,80,30
2022-12-25 09:15:00.000,63,193.5,80,30
2022-12-25 09:30:00.000,74,188.25,80,30
2022-12-25 09:45:00.000,69,183.25,80,30
2022-12-25 10:00:00.000,73,178.75,80,30
2022-12-25 10:15:00.000,79,194.75,80,30
2022-12-25 10:30:00.000,81,183.75,80,30
2022-12-25 10:45:00.000,88,188,80,30
2022-12-25 11:00:00.000,86,185.25,80,30
2022-12-25 11:15:00.000,86,195.75,80,30
2022-12-25 11:30:00.000,95,212.75,80,30
2022-12-25 11:45:00.000,86,195,80,30
2022-12-25 12:00:00.000,87,187.25,80,30
2022-12-25 12:15:00.000,84,197.5,80,30
2022-12-25 12:30:00.000,87,195.75,80,30
2022-12-25 12:45:00.000,82,203,80,30
2022-12-25 13:00:00.000,81,219.5,80,30
2022-12-25 13:15:00.000,81,189.75,80,30
2022-12-25 13:30:00.000,76,194.75,80,30
2022-12-25 13:45:00.000,79,201.75,80,30
2022-12-25 14:00:00.000,75,162.5,80,30
2022-12-25 14:15:00.000,74,165,80,30
2022-12-25 14:30:00.000,73,171.5,80,30
2022-12-25 14:45:00.000,74,196.25,80,30
2022-12-25 15:00:00.000,73,194.25,80,30
2022-12-25 15:15:00.000,70,230,80,30
2022-12-25 15:30:00.000,66,188.5,80,30
2022-12-25 15:45:00.000,67,204.5,80,30
2022-12-25 16:00:00.000,62,177.25,80,30
2022-12-25 16:15:00.000,62,179.5,80,30
2022-12-25 16:30:00.000,65,196.25,80,30
2022-12-25 16:45:00.000,59,188.25,80,30
2022-12-25 17:00:00.000,59,184.5,80,30
2022-12-25 17:15:00.000,57,186.5,80,30
2022-12-25 17:30:00.000,55,182.25,80,30
2022-12-25 17:45:00.000,57,194.75,80,30
2022-12-25 18:00:00.000,50,194.25,80,30
2022-12-25 18:15:00.000,49,182.5,80,30
2022-12-25 18:30:00.000,48,193,80,30
2022-12-25 18:45:00.000,48,180.75,80,30
2022-12-25 19:00:00.000,43,177.25,80,30
2022-12-25 19:15:00.000,39,179.25,80,30
2022-12-25 19:30:00.000,39,203.75,80,30
2022-12-25 19:45:00.000,38,218,80,30
2022-12-25 20:00:00.000,36,188.25,80,30
2022-12-25 20:15:00.000,30,204,80,30
2022-12-25 20:30:00.000,32,178.75,80,30
2022-12-25 20:45:00.000,34,175.75,80,30
2022-12-25 21:00:00.000,29,208.75,80,30
2022-12-25 21:15:00.000,26,244.5,80,30
2022-12-25 21:30:00.000,22,258.25,80,30
2022-12-25 21:45:00.000,25,178.5,80,30
2022-12-25 22:00:00.000,21,226.5,80,30
2022-12-25 22:15:00.000,17,187.75,80,30
2022-12-25 22:30:00.000,16,249.25,80,30
2022-12-25 22:45:00.000,14,149,80,30
2022-12-25 23:00:00.000,11,158.75,80,30
2022-12-25 23:15:00.000,11,88.75,80,30
2022-12-25 23:30:00.000,7,117,80,30
2022-12-25 23:45:00.000,8,192.5,80,30
2022-12-26 00:00:00.000,11,188.5,80,30
2022-12-26 00:15:00.000,5,104.5,80,30
2022-12-26 00:30:00.000,7,320.75,80,30
2022-12-26 00:45:00.000,10,106,80,30
2022-12-26 01:00:00.000,8,184.25,80,30
2022-12-26 01:15:00.000,14,100.75,80,30
2022-12-26 01:30:00.000,14,210.5,80,30
2022-12-26 01:45:00.000,13,179.25,80,30
2022-12-26 02:00:00.000,17,160.25,80,30
2022-12-26 02:15:00.000,21,226,80,30
2022-12-26 02:30:00.000,26,155.25,80,30
2022-12-26 02:45:00.000,33,208.25,80,30
2022-12-26 03:00:00.000,47,195.5,80,30
2022-12-26 03:15:00.000,40,183.25,80,30
2022-12-26 03:30:00.000,44,199.25,80,30
2022-12-26 03:45:00.000,53,153,80,30
2022-12-26 04:00:00.000,59,172.5,80,30
2022-12-26 04:15:00.000,68,206.25,80,30
2022-12-26 04:30:00.000,70,196.25,80,30
2022-12-26 04:45:00.000,76,193.25,80,30
2022-12-26 05:00:00.000,95,199,80,30
2022-12-26 05:15:00.000,120,197.75,80,30
2022-12-26 05:30:00.000,128,303.25,80,30
2022-12-26 05:45:00.000,143,325.75,80,30
2022-12-26 06:00:00.000,145,204.5,80,30
2022-12-26 06:15:00.000,161,459,80,30
2022-12-26 06:30:00.000,167,271.5,80,30
2022-12-26 06:45:00.000,192,218.5,80,30
2022-12-26 07:00:00.000,203,470.25,80,30
2022-12-26 07:15:00.000,227,394,80,30
2022-12-26 07:30:00.000,270,388,80,30
2022-12-26 07:45:00.000,296,204.5,80,30
2022-12-26 08:00:00.000,325,374,80,30
2022-12-26 08:15:00.000,360,326.25,80,30
2022-12-26 08:30:00.000,411,370.5,80,30
2022-12-26 08:45:00.000,448,324.25,80,30
2022-12-26 09:00:00.000,517,409.5,80,30
2022-12-26 09:15:00.000,614,312.5,80,30
2022-12-26 09:30:00.000,693,425.75,80,30
2022-12-26 09:45:00.000,735,454.75,80,30
2022-12-26 10:00:00.000,762,453.5,80,30
2022-12-26 10:15:00.000,784,404.75,80,30
2022-12-26 10:30:00.000,794,430.75,80,30
2022-12-26 10:45:00.000,802,410,80,30
2022-12-26 11:00:00.000,818,476.25,80,30
2022-12-26 11:15:00.000,821,447,80,30
2022-12-26 11:30:00.000,804,445,80,30
2022-12-26 11:45:00.000,804,382.25,80,30
2022-12-26 12:00:00.000,802,430,80,30
2022-12-26 12:15:00.000,799,443.25,80,30
2022-12-26 12:30:00.000,803,414.25,80,30
2022-12-26 12:45:00.000,802,507.5,80,30
2022-12-26 13:00:00.000,783,437.5,80,30
2022-12-26 13:15:00.000,757,442.75,80,30
2022-12-26 13:30:00.000,751,403,80,30
2022-12-26 13:45:00.000,740,426.75,80,30
2022-12-26 14:00:00.000,739,453.75,80,30
2022-12-26 14:15:00.000,748,405,80,30
2022-12-26 14:30:00.000,764,381.25,80,30
2022-12-26 14:45:00.000,767,447,80,30
2022-12-26 15:00:00.000,749,385.75,80,30
2022-12-26 15:15:00.000,725,405,80,30
2022-12-26 15:30:00.000,705,498.5,80,30
2022-12-26 15:45:00.000,693,543,80,30
2022-12-26 16:00:00.000,653,499.25,80,30
2022-12-26 16:15:00.000,609,561.75,80,30
2022-12-26 16:30:00.000,582,425.25,80,30
2022-12-26 16:45:00.000,538,397.5,80,30
2022-12-26 17:00:00.000,483,418,80,30
2022-12-26 17:15:00.000,446,448,80,30
2022-12-26 17:30:00.000,407,339.5,80,30
2022-12-26 17:45:00.000,367,337.75,80,30
2022-12-26 18:00:00.000,337,295.25,80,30
2022-12-26 18:15:00.000,270,444,80,30
2022-12-26 18:30:00.000,229,216.75,80,30
2022-12-26 18:45:00.000,206,440.5,80,30
2022-12-26 19:00:00.000,186,821.25,80,30
2022-12-26 19:15:00.000,154,279.25,80,30
2022-12-26 19:30:00.000,138,267.5,80,30
2022-12-26 19:45:00.000,129,235,80,30
2022-12-26 20:00:00.000,115,219,80,30
2022-12-26 20:15:00.000,104,221.75,80,30
2022-12-26 20:30:00.000,106,208.5,80,30
2022-12-26 20:45:00.000,96,235.5,80,30
2022-12-26 21:00:00.000,88,213,80,30
2022-12-26 21:15:00.000,65,232.75,80,30
2022-12-26 21:30:00.000,70,196.75,80,30
2022-12-26 21:45:00.000,62,214.75,80,30
2022-12-26 22:00:00.000,60,212.25,80,30
2022-12-26 22:15:00.000,42,221.5,80,30
2022-12-26 22:30:00.000,40,241.75,80,30
2022-12-26 22:45:00.000,38,210.75,80,30
2022-12-26 23:00:00.000,29,246,80,30
2022-12-26 23:15:00.000,28,246.25,80,30
2022-12-26 23:30:00.000,24,264,80,30
2022-12-26 23:45:00.000,19,225.5,80,30
2022-12-27 00:00:00.000,18,220,80,30
2022-12-27 00:15:00.000,11,217.5,80,30
2022-12-27 00:30:00.000,14,204.5,80,30
2022-12-27 00:45:00.000,15,192.25,80,30
2022-12-27 01:00:00.000,11,191,80,30
2022-12-27 01:15:00.000,14,174.25,80,30
2022-12-27 01:30:00.000,16,232,80,30
2022-12-27 01:45:00.000,17,232.5,80,30
2022-12-27 02:00:00.000,21,200.5,80,30
2022-12-27 02:15:00.000,27,190,80,30
2022-12-27 02:30:00.000,32,195,80,30
2022-12-27 02:45:00.000,35,192,80,30
2022-12-27 03:00:00.000,38,172,80,30
2022-12-27 03:15:00.000,44,178.5,80,30
2022-12-27 03:30:00.000,52,207,80,30
2022-12-27 03:45:00.000,54,224.5,80,30
2022-12-27 04:00:00.000,64,205.75,80,30
2022-12-27 04:15:00.000,68,210.5,80,30
2022-12-27 04:30:00.000,74,201.75,80,30
2022-12-27 04:45:00.000,77,213,80,30
2022-12-27 05:00:00.000,89,203.5,80,30
2022-12-27 05:15:00.000,109,209.75,80,30
2022-12-27 05:30:00.000,124,367,80,30
2022-12-27 05:45:00.000,131,210.25,80,30
2022-12-27 06:00:00.000,145,651.5,80,30
2022-12-27 06:15:00.000,154,214,80,30
2022-12-27 06:30:00.000,184,210.25,80,30
2022-12-27 06:45:00.000,184,396.25,80,30
2022-12-27 07:00:00.000,227,439.25,80,30
2022-12-27 07:15:00.000,240,348.25,80,30
2022-12-27 07:30:00.000,275,214.25,80,30
2022-12-27 07:45:00.000,299,735.75,80,30
2022-12-27 08:00:00.000,341,399.25,80,30
2022-12-27 08:15:00.000,377,368.25,80,30
2022-12-27 08:30:00.000,435,342.75,80,30
2022-12-27 08:45:00.000,487,523.75,80,30
2022-12-27 09:00:00.000,565,395.25,80,30
2022-12-27 09:15:00.000,634,524.5,80,30
2022-12-27 09:30:00.000,740,463,80,30
2022-12-27 09:45:00.000,778,477.5,80,30
2022-12-27 10:00:00.000,799,516.25,80,30
2022-12-27 10:15:00.000,828,487.25,80,30
2022-12-27 10:30:00.000,833,448,80,30
2022-12-27 10:45:00.000,818,430.25,80,30
2022-12-27 11:00:00.000,806,435.75,80,30
2022-12-27 11:15:00.000,815,502,80,30
2022-12-27 11:30:00.000,804,458.5,80,30
2022-12-27 11:45:00.000,771,391,80,30
2022-12-27 12:00:00.000,758,602,80,30
2022-12-27 12:15:00.000,743,485.75,80,30
2022-12-27 12:30:00.000,742,573.5,80,30
2022-12-27 12:45:00.000,732,394.75,80,30
2022-12-27 13:00:00.000,717,368,80,30
2022-12-27 13:15:00.000,704,440.25,80,30
2022-12-27 13:30:00.000,713,403.5,80,30
2022-12-27 13:45:00.000,701,387.5,80,30
2022-12-27 14:00:00.000,714,420,80,30
2022-12-27 14:15:00.000,703,470.25,80,30
2022-12-27 14:30:00.000,679,402,80,30
2022-12-27 14:45:00.000,673,489.75,80,30
2022-12-27 15:00:00.000,652,433.5,80,30
2022-12-27 15:15:00.000,641,467.75,80,30
2022-12-27 15:30:00.000,627,443.25,80,30
2022-12-27 15:45:00.000,607,417.75,80,30
2022-12-27 16:00:00.000,568,420.5,80,30
2022-12-27 16:15:00.000,539,397.25,80,30
2022-12-27 16:30:00.000,531,439.25,80,30
2022-12-27 16:45:00.000,483,495.25,80,30
2022-12-27 17:00:00.000,453,363.25,80,30
2022-12-27 17:15:00.000,404,366.25,80,30
2022-12-27 17:30:00.000,364,437.25,80,30
2022-12-27 17:45:00.000,333,347.5,80,30
2022-12-27 18:00:00.000,285,411.75,80,30
2022-12-27 18:15:00.000,229,337.5,80,30
2022-12-27 18:30:00.000,214,240,80,30
2022-12-27 18:45:00.000,180,505.25,80,30
2022-12-27 19:00:00.000,167,245.75,80,30
2022-12-27 19:15:00.000,143,208,80,30
2022-12-27 19:30:00.000,128,216.75,80,30
2022-12-27 19:45:00.000,117,206.25,80,30
2022-12-27 20:00:00.000,111,201.75,80,30
2022-12-27 20:15:00.000,94,193.75,80,30
2022-12-27 20:30:00.000,87,207.25,80,30
2022-12-27 20:45:00.000,81,285.5,80,30
2022-12-27 21:00:00.000,75,200.25,80,30
2022-12-27 21:15:00.000,64,208.75,80,30
2022-12-27 21:30:00.000,54,219.25,80,30
2022-12-27 21:45:00.000,53,202,80,30
2022-12-27 22:00:00.000,45,225.5,80,30
2022-12-27 22:15:00.000,38,226.75,80,30
2022-12-27 22:30:00.000,35,212.75,80,30
2022-12-27 22:45:00.000,30,236.5,80,30
2022-12-27 23:00:00.000,27,255.25,80,30
2022-12-27 23:15:00.000,25,237.5,80,30
2022-12-27 23:30:00.000,19,239,80,30
2022-12-27 23:45:00.000,17,209.5,80,30
2022-12-28 00:00:00.000,16,233.5,80,30
2022-12-28 00:15:00.000,18,208.75,80,30
2022-12-28 00:30:00.000,15,152.75,80,30
2022-12-28 00:45:00.000,15,212.25,80,30
2022-12-28 01:00:00.000,13,168.75,80,30
2022-12-28 01:15:00.000,18,236.25,80,30
2022-12-28 01:30:00.000,18,186.75,80,30
2022-12-28 01:45:00.000,18,180.5,80,30
2022-12-28 02:00:00.000,19,430.5,80,30
2022-12-28 02:15:00.000,21,183.25,80,30
2022-12-28 02:30:00.000,34,171.5,80,30
2022-12-28 02:45:00.000,35,319,80,30
2022-12-28 03:00:00.000,41,177.75,80,30
2022-12-28 03:15:00.000,45,215.75,80,30
2022-12-28 03:30:00.000,49,198,80,30
2022-12-28 03:45:00.000,53,214.75,80,30
2022-12-28 04:00:00.000,61,199.25,80,30
2022-12-28 04:15:00.000,68,276.5,80,30
2022-12-28 04:30:00.000,74,506,80,30
2022-12-28 04:45:00.000,89,202.5,80,30
2022-12-28 05:00:00.000,91,395.25,80,30
2022-12-28 05:15:00.000,103,220.25,80,30
2022-12-28 05:30:00.000,115,352.5,80,30
2022-12-28 05:45:00.000,127,214,80,30
2022-12-28 06:00:00.000,147,202.25,80,30
2022-12-28 06:15:00.000,153,238.75,80,30
2022-12-28 06:30:00.000,172,202.25,80,30
2022-12-28 06:45:00.000,181,209.75,80,30
2022-12-28 07:00:00.000,203,437,80,30
2022-12-28 07:15:00.000,229,280.5,80,30
2022-12-28 07:30:00.000,245,372.5,80,30
2022-12-28 07:45:00.000,266,214.75,80,30
2022-12-28 08:00:00.000,306,340.25,80,30
2022-12-28 08:15:00.000,347,209.5,80,30
2022-12-28 08:30:00.000,395,209.75,80,30
2022-12-28 08:45:00.000,447,341.75,80,30
2022-12-28 09:00:00.000,515,412.75,80,30
2022-12-28 09:15:00.000,602,423,80,30
2022-12-28 09:30:00.000,691,420.75,80,30
2022-12-28 09:45:00.000,715,430.25,80,30
2022-12-28 10:00:00.000,748,448,80,30
2022-12-28 10:15:00.000,769,440.25,80,30
2022-12-28 10:30:00.000,803,433.5,80,30
2022-12-28 10:45:00.000,797,428,80,30
2022-12-28 11:00:00.000,796,485.25,80,30
2022-12-28 11:15:00.000,793,427,80,30
2022-12-28 11:30:00.000,779,473,80,30
2022-12-28 11:45:00.000,760,541.75,80,30
2022-12-28 12:00:00.000,761,407.75,80,30
2022-12-28 12:15:00.000,727,498.5,80,30
2022-12-28 12:30:00.000,700,451.5,80,30
2022-12-28 12:45:00.000,695,386.5,80,30
2022-12-28 13:00:00.000,689,386,80,30
2022-12-28 13:15:00.000,694,466,80,30
2022-12-28 13:30:00.000,689,413.75,80,30
2022-12-28 13:45:00.000,697,542,80,30
2022-12-28 14:00:00.000,687,522.25,80,30
2022-12-28 14:15:00.000,689,432,80,30
2022-12-28 14:30:00.000,696,469.25,80,30
2022-12-28 14:45:00.000,668,509.75,80,30
2022-12-28 15:00:00.000,660,456.25,80,30
2022-12-28 15:15:00.000,641,406.75,80,30
2022-12-28 15:30:00.000,642,451.5,80,30
2022-12-28 15:45:00.000,631,452.25,80,30
2022-12-28 16:00:00.000,594,341.75,80,30
2022-12-28 16:15:00.000,565,489.5,80,30
2022-12-28 16:30:00.000,525,361.5,80,30
2022-12-28 16:45:00.000,481,433.5,80,30
2022-12-28 17:00:00.000,448,479,80,30
2022-12-28 17:15:00.000,380,350,80,30
2022-12-28 17:30:00.000,359,413,80,30
2022-12-28 17:45:00.000,320,430.75,80,30
2022-12-28 18:00:00.000,294,328.75,80,30
2022-12-28 18:15:00.000,231,304.25,80,30
2022-12-28 18:30:00.000,212,358,80,30
2022-12-28 18:45:00.000,195,224.5,80,30
2022-12-28 19:00:00.000,179,234,80,30
2022-12-28 19:15:00.000,142,227.75,80,30
2022-12-28 19:30:00.000,130,228.5,80,30
2022-12-28 19:45:00.000,124,231.25,80,30
2022-12-28 20:00:00.000,104,234.75,80,30
2022-12-28 20:15:00.000,93,236.25,80,30
2022-12-28 20:30:00.000,82,224,80,30
2022-12-28 20:45:00.000,78,245,80,30
2022-12-28 21:00:00.000,71,238,80,30
2022-12-28 21:15:00.000,70,225,80,30
2022-12-28 21:30:00.000,60,476.75,80,30
2022-12-28 21:45:00.000,52,249.5,80,30
2022-12-28 22:00:00.000,46,235.75,80,30
2022-12-28 22:15:00.000,47,270.5,80,30
2022-12-28 22:30:00.000,40,238.25,80,30
2022-12-28 22:45:00.000,27,244.75,80,30
2022-12-28 23:00:00.000,29,191,80,30
2022-12-28 23:15:00.000,22,245.75,80,30
2022-12-28 23:30:00.000,19,232,80,30
2022-12-28 23:45:00.000,18,247.5,80,30
2022-12-29 00:00:00.000,18,203.5,80,30
2022-12-29 00:15:00.000,15,241.25,80,30
2022-12-29 00:30:00.000,14,210.25,80,30
2022-12-29 00:45:00.000,11,215.25,80,30
2022-12-29 01:00:00.000,16,227,80,30
2022-12-29 01:15:00.000,11,216.25,80,30
2022-12-29 01:30:00.000,16,206.75,80,30
2022-12-29 01:45:00.000,25,198.75,80,30
2022-12-29 02:00:00.000,17,195.5,80,30
2022-12-29 02:15:00.000,26,179.5,80,30
2022-12-29 02:30:00.000,33,164,80,30
2022-12-29 02:45:00.000,33,178,80,30
2022-12-29 03:00:00.000,42,180.25,80,30
2022-12-29 03:15:00.000,43,187.75,80,30
2022-12-29 03:30:00.000,54,253.25,80,30
2022-12-29 03:45:00.000,52,230.75,80,30
2022-12-29 04:00:00.000,56,200.5,80,30
2022-12-29 04:15:00.000,73,210,80,30
2022-12-29 04:30:00.000,77,206,80,30
2022-12-29 04:45:00.000,83,360.25,80,30
2022-12-29 05:00:00.000,96,195.75,80,30
2022-12-29 05:15:00.000,99,283.25,80,30
2022-12-29 05:30:00.000,133,301.5,80,30
2022-12-29 05:45:00.000,132,316.25,80,30
2022-12-29 06:00:00.000,142,409.25,80,30
2022-12-29 06:15:00.000,147,193.5,80,30
2022-12-29 06:30:00.000,166,192.5,80,30
2022-12-29 06:45:00.000,171,207.25,80,30
2022-12-29 07:00:00.000,203,411.25,80,30
2022-12-29 07:15:00.000,245,284.25,80,30
2022-12-29 07:30:00.000,259,289.75,80,30
2022-12-29 07:45:00.000,287,213.25,80,30
2022-12-29 08:00:00.000,315,243.5,80,30
2022-12-29 08:15:00.000,355,429.5,80,30
2022-12-29 08:30:00.000,406,363.75,80,30
2022-12-29 08:45:00.000,438,332,80,30
2022-12-29 09:00:00.000,512,464.5,80,30
2022-12-29 09:15:00.000,590,367,80,30
2022-12-29 09:30:00.000,683,361.75,80,30
2022-12-29 09:45:00.000,708,512,80,30
2022-12-29 10:00:00.000,746,458,80,30
2022-12-29 10:15:00.000,775,453.5,80,30
2022-12-29 10:30:00.000,823,424.5,80,30
2022-12-29 10:45:00.000,813,456.75,80,30
2022-12-29 11:00:00.000,807,445.5,80,30
2022-12-29 11:15:00.000,796,366.5,80,30
2022-12-29 11:30:00.000,795,415.25,80,30
2022-12-29 11:45:00.000,772,416.5,80,30
2022-12-29 12:00:00.000,758,419.25,80,30
2022-12-29 12:15:00.000,750,399.25,80,30
2022-12-29 12:30:00.000,737,453,80,30
2022-12-29 12:45:00.000,712,388.5,80,30
2022-12-29 13:00:00.000,701,352.75,80,30
2022-12-29 13:15:00.000,698,463.5,80,30
2022-12-29 13:30:00.000,705,491.75,80,30
2022-12-29 13:45:00.000,696,484.5,80,30
2022-12-29 14:00:00.000,719,486,80,30
2022-12-29 14:15:00.000,727,542.25,80,30
2022-12-29 14:30:00.000,722,469.25,80,30
2022-12-29 14:45:00.000,684,474,80,30
2022-12-29 15:00:00.000,653,502,80,30
2022-12-29 15:15:00.000,644,504,80,30
2022-12-29 15:30:00.000,636,531.5,80,30
2022-12-29 15:45:00.000,615,450.5,80,30
2022-12-29 16:00:00.000,578,437.25,80,30
2022-12-29 16:15:00.000,564,474,80,30
2022-12-29 16:30:00.000,539,477,80,30
2022-12-29 16:45:00.000,503,431.5,80,30
2022-12-29 17:00:00.000,472,436,80,30
2022-12-29 17:15:00.000,413,523,80,30
2022-12-29 17:30:00.000,360,416.25,80,30
2022-12-29 17:45:00.000,334,384.75,80,30
2022-12-29 18:00:00.000,310,630.25,80,30
2022-12-29 18:15:00.000,240,590,80,30
2022-12-29 18:30:00.000,204,782.5,80,30
2022-12-29 18:45:00.000,181,280.5,80,30
2022-12-29 19:00:00.000,166,454.5,80,30
2022-12-29 19:15:00.000,138,290.25,80,30
2022-12-29 19:30:00.000,140,381,80,30
2022-12-29 19:45:00.000,114,236.5,80,30
2022-12-29 20:00:00.000,119,275.5,80,30
2022-12-29 20:15:00.000,90,365.25,80,30
2022-12-29 20:30:00.000,92,217.5,80,30
2022-12-29 20:45:00.000,70,245,80,30
2022-12-29 21:00:00.000,76,241,80,30
2022-12-29 21:15:00.000,66,232.5,80,30
2022-12-29 21:30:00.000,56,222.75,80,30
2022-12-29 21:45:00.000,60,196.5,80,30
2022-12-29 22:00:00.000,48,187.25,80,30
2022-12-29 22:15:00.000,41,192,80,30
2022-12-29 22:30:00.000,32,193,80,30
2022-12-29 22:45:00.000,25,198.5,80,30
2022-12-29 23:00:00.000,32,196,80,30
2022-12-29 23:15:00.000,20,213.75,80,30
2022-12-29 23:30:00.000,25,271.75,80,30
2022-12-29 23:45:00.000,19,248.25,80,30
2022-12-30 00:00:00.000,24,185.75,80,30
2022-12-30 00:15:00.000,25,197.5,80,30
2022-12-30 00:30:00.000,22,116.5,80,30
2022-12-30 00:45:00.000,18,178.25,80,30
2022-12-30 01:00:00.000,18,172.25,80,30
2022-12-30 01:15:00.000,22,211.75,80,30
2022-12-30 01:30:00.000,25,200.25,80,30
2022-12-30 01:45:00.000,25,167.75,80,30
2022-12-30 02:00:00.000,24,164,80,30
2022-12-30 02:15:00.000,32,254,80,30
2022-12-30 02:30:00.000,23,228.25,80,30
2022-12-30 02:45:00.000,33,242,80,30
2022-12-30 03:00:00.000,43,204.5,80,30
2022-12-30 03:15:00.000,41,229,80,30
2022-12-30 03:30:00.000,48,158,80,30
2022-12-30 03:45:00.000,58,154.75,80,30
2022-12-30 04:00:00.000,61,179,80,30
2022-12-30 04:15:00.000,70,243.5,80,30
2022-12-30 04:30:00.000,71,191.5,80,30
2022-12-30 04:45:00.000,76,200.75,80,30
2022-12-30 05:00:00.000,89,277,80,30
2022-12-30 05:15:00.000,105,287.75,80,30
2022-12-30 05:30:00.000,119,178.75,80,30
2022-12-30 05:45:00.000,125,310.25,80,30
2022-12-30 06:00:00.000,134,322.75,80,30
2022-12-30 06:15:00.000,158,192.5,80,30
2022-12-30 06:30:00.000,169,330.75,80,30
2022-12-30 06:45:00.000,172,440,80,30
2022-12-30 07:00:00.000,201,318,80,30
2022-12-30 07:15:00.000,224,198.75,80,30
2022-12-30 07:30:00.000,269,557.75,80,30
2022-12-30 07:45:00.000,281,540.25,80,30
2022-12-30 08:00:00.000,333,326,80,30
2022-12-30 08:15:00.000,343,290.75,80,30
2022-12-30 08:30:00.000,387,356.5,80,30
2022-12-30 08:45:00.000,410,340,80,30
2022-12-30 09:00:00.000,515,355,80,30
2022-12-30 09:15:00.000,615,370.75,80,30
2022-12-30 09:30:00.000,668,439.5,80,30
2022-12-30 09:45:00.000,780,424.25,80,30
2022-12-30 10:00:00.000,834,479.5,80,30
2022-12-30 10:15:00.000,852,443.5,80,30
2022-12-30 10:30:00.000,871,399.75,80,30
2022-12-30 10:45:00.000,866,393,80,30
2022-12-30 11:00:00.000,875,382,80,30
2022-12-30 11:15:00.000,914,363.25,80,30
2022-12-30 11:30:00.000,879,474.75,80,30
2022-12-30 11:45:00.000,870,483.75,80,30
2022-12-30 12:00:00.000,906,459,80,30
2022-12-30 12:15:00.000,876,456.25,80,30
2022-12-30 12:30:00.000,884,373.25,80,30
2022-12-30 12:45:00.000,894,379.5,80,30
2022-12-30 13:00:00.000,923,352,80,30
2022-12-30 13:15:00.000,872,430.75,80,30
2022-12-30 13:30:00.000,864,395.75,80,30
2022-12-30 13:45:00.000,879,317,80,30
2022-12-30 14:00:00.000,867,352.75,80,30
2022-12-30 14:15:00.000,852,380.25,80,30
2022-12-30 14:30:00.000,871,418,80,30
2022-12-30 14:45:00.000,843,449.25,80,30
2022-12-30 15:00:00.000,844,403.75,80,30
2022-12-30 15:15:00.000,839,449.5,80,30
2022-12-30 15:30:00.000,783,409.75,80,30
2022-12-30 15:45:00.000,743,441.25,80,30
2022-12-30 16:00:00.000,732,381.5,80,30
2022-12-30 16:15:00.000,692,318.75,80,30
